County Name,Date,Cases
Victoria,07-21-2020,2578.0
Walker,07-21-2020,2635.0
Waller,07-21-2020,307.0
Ward,07-21-2020,67.0
Washington,07-21-2020,396.0
Webb,07-21-2020,4131.0
Wharton,07-21-2020,439.0
Wheeler,07-21-2020,27.0
Wichita,07-21-2020,751.0
Wilbarger,07-21-2020,27.0
Willacy,07-21-2020,497.0
Williamson,07-21-2020,4888.0
Wilson,07-21-2020,364.0
Winkler,07-21-2020,56.0
Wise,07-21-2020,242.0
Wood,07-21-2020,193.0
Yoakum,07-21-2020,55.0
Young,07-21-2020,73.0
Zapata,07-21-2020,115.0
Zavala,07-21-2020,105.0
Total,07-21-2020,341739.0
Counties Reporting Cases,07-21-2020,250.0
Anderson,07-22-2020,2062.0
Andrews,07-22-2020,212.0
Angelina,07-22-2020,1234.0
Aransas,07-22-2020,111.0
Archer,07-22-2020,13.0
Armstrong,07-22-2020,3.0
Atascosa,07-22-2020,379.0
Austin,07-22-2020,169.0
Bailey,07-22-2020,126.0
Bandera,07-22-2020,54.0
Bastrop,07-22-2020,1056.0
Baylor,07-22-2020,2.0
Bee,07-22-2020,268.0
Bell,07-22-2020,2875.0
Bexar,07-22-2020,27925.0
Blanco,07-22-2020,76.0
Borden,07-22-2020,0.0
Bosque,07-22-2020,83.0
Bowie,07-22-2020,649.0
Brazoria,07-22-2020,5068.0
Brazos,07-22-2020,3442.0
Brewster,07-22-2020,162.0
Briscoe,07-22-2020,9.0
Brooks,07-22-2020,57.0
Brown,07-22-2020,299.0
Burleson,07-22-2020,201.0
Burnet,07-22-2020,361.0
Caldwell,07-22-2020,904.0
Calhoun,07-22-2020,277.0
Callahan,07-22-2020,37.0
Cameron,07-22-2020,6520.0
Camp,07-22-2020,175.0
Carson,07-22-2020,10.0
Cass,07-22-2020,96.0
Castro,07-22-2020,146.0
Chambers,07-22-2020,756.0
Cherokee,07-22-2020,583.0
Childress,07-22-2020,14.0
Clay,07-22-2020,20.0
Cochran,07-22-2020,9.0
Coke,07-22-2020,14.0
Coleman,07-22-2020,7.0
Collin,07-22-2020,5614.0
Collingsworth,07-22-2020,6.0
Colorado,07-22-2020,216.0
Comal,07-22-2020,1406.0
Comanche,07-22-2020,51.0
Concho,07-22-2020,20.0
Cooke,07-22-2020,156.0
Coryell,07-22-2020,472.0
Cottle,07-22-2020,6.0
Crane,07-22-2020,65.0
Crockett,07-22-2020,118.0
Crosby,07-22-2020,37.0
Culberson,07-22-2020,13.0
Dallam,07-22-2020,158.0
Dallas,07-22-2020,43026.0
Dawson,07-22-2020,112.0
Deaf Smith,07-22-2020,486.0
Delta,07-22-2020,12.0
Denton,07-22-2020,5316.0
DeWitt,07-22-2020,442.0
Dickens,07-22-2020,4.0
Dimmit,07-22-2020,61.0
Donley,07-22-2020,37.0
Duval,07-22-2020,109.0
Eastland,07-22-2020,34.0
Ector,07-22-2020,1643.0
Edwards,07-22-2020,18.0
Ellis,07-22-2020,2129.0
El Paso,07-22-2020,12297.0
Erath,07-22-2020,314.0
Falls,07-22-2020,78.0
Fannin,07-22-2020,181.0
Fayette,07-22-2020,253.0
Fisher,07-22-2020,23.0
Floyd,07-22-2020,63.0
Foard,07-22-2020,1.0
Fort Bend,07-22-2020,6130.0
Franklin,07-22-2020,70.0
Freestone,07-22-2020,108.0
Frio,07-22-2020,382.0
Gaines,07-22-2020,68.0
Galveston,07-22-2020,7479.0
Garza,07-22-2020,82.0
Gillespie,07-22-2020,133.0
Glasscock,07-22-2020,6.0
Goliad,07-22-2020,52.0
Gonzales,07-22-2020,499.0
Gray,07-22-2020,141.0
Grayson,07-22-2020,880.0
Gregg,07-22-2020,1122.0
Grimes,07-22-2020,766.0
Guadalupe,07-22-2020,1412.0
Hale,07-22-2020,974.0
Hall,07-22-2020,4.0
Hamilton,07-22-2020,49.0
Hansford,07-22-2020,45.0
Hardeman,07-22-2020,10.0
Hardin,07-22-2020,624.0
Harris,07-22-2020,58480.0
Harrison,07-22-2020,527.0
Hartley,07-22-2020,72.0
Haskell,07-22-2020,25.0
Hays,07-22-2020,4004.0
Hemphill,07-22-2020,27.0
Henderson,07-22-2020,444.0
Hidalgo,07-22-2020,13126.0
Hill,07-22-2020,215.0
Hockley,07-22-2020,143.0
Hood,07-22-2020,272.0
Hopkins,07-22-2020,137.0
Houston,07-22-2020,224.0
Howard,07-22-2020,104.0
Hudspeth,07-22-2020,18.0
Hunt,07-22-2020,898.0
Hutchinson,07-22-2020,96.0
Irion,07-22-2020,4.0
Jack,07-22-2020,23.0
Jackson,07-22-2020,159.0
Jasper,07-22-2020,95.0
Jeff Davis,07-22-2020,7.0
Jefferson,07-22-2020,4622.0
Jim Hogg,07-22-2020,44.0
Jim Wells,07-22-2020,449.0
Johnson,07-22-2020,1085.0
Jones,07-22-2020,653.0
Karnes,07-22-2020,171.0
Kaufman,07-22-2020,1317.0
Kendall,07-22-2020,129.0
Kenedy,07-22-2020,3.0
Kent,07-22-2020,2.0
Kerr,07-22-2020,279.0
Kimble,07-22-2020,12.0
King,07-22-2020,0.0
Kinney,07-22-2020,11.0
Kleberg,07-22-2020,283.0
Knox,07-22-2020,17.0
Lamar,07-22-2020,483.0
Lamb,07-22-2020,146.0
Lampasas,07-22-2020,54.0
La Salle,07-22-2020,339.0
Lavaca,07-22-2020,510.0
Lee,07-22-2020,125.0
Leon,07-22-2020,125.0
Liberty,07-22-2020,682.0
Limestone,07-22-2020,129.0
Lipscomb,07-22-2020,12.0
Live Oak,07-22-2020,106.0
Llano,07-22-2020,69.0
Loving,07-22-2020,0.0
Lubbock,07-22-2020,4656.0
Lynn,07-22-2020,57.0
McCulloch,07-22-2020,31.0
McLennan,07-22-2020,3575.0
McMullen,07-22-2020,4.0
Madison,07-22-2020,208.0
Marion,07-22-2020,111.0
Martin,07-22-2020,35.0
Mason,07-22-2020,38.0
Matagorda,07-22-2020,513.0
Maverick,07-22-2020,1283.0
Medina,07-22-2020,526.0
Menard,07-22-2020,16.0
Midland,07-22-2020,1249.0
Milam,07-22-2020,257.0
Mills,07-22-2020,10.0
Mitchell,07-22-2020,34.0
Montague,07-22-2020,37.0
Montgomery,07-22-2020,5169.0
Moore,07-22-2020,961.0
Morris,07-22-2020,68.0
Motley,07-22-2020,2.0
Nacogdoches,07-22-2020,793.0
Navarro,07-22-2020,626.0
Newton,07-22-2020,30.0
Nolan,07-22-2020,110.0
Nueces,07-22-2020,9105.0
Ochiltree,07-22-2020,63.0
Oldham,07-22-2020,12.0
Orange,07-22-2020,784.0
Palo Pinto,07-22-2020,108.0
Panola,07-22-2020,252.0
Parker,07-22-2020,754.0
Parmer,07-22-2020,277.0
Pecos,07-22-2020,185.0
Polk,07-22-2020,533.0
Potter,07-22-2020,3263.0
Presidio,07-22-2020,28.0
Rains,07-22-2020,29.0
Randall,07-22-2020,1355.0
Reagan,07-22-2020,51.0
Real,07-22-2020,13.0
Red River,07-22-2020,129.0
Reeves,07-22-2020,99.0
Refugio,07-22-2020,118.0
Roberts,07-22-2020,6.0
Robertson,07-22-2020,178.0
Rockwall,07-22-2020,610.0
Runnels,07-22-2020,47.0
Rusk,07-22-2020,280.0
Sabine,07-22-2020,39.0
San Augustine,07-22-2020,142.0
San Jacinto,07-22-2020,127.0
San Patricio,07-22-2020,492.0
San Saba,07-22-2020,13.0
Schleicher,07-22-2020,33.0
Scurry,07-22-2020,376.0
Shackelford,07-22-2020,17.0
Shelby,07-22-2020,332.0
Sherman,07-22-2020,35.0
Smith,07-22-2020,1960.0
Somervell,07-22-2020,39.0
Starr,07-22-2020,1475.0
Stephens,07-22-2020,18.0
Sterling,07-22-2020,0.0
Stonewall,07-22-2020,4.0
Sutton,07-22-2020,47.0
Swisher,07-22-2020,69.0
Tarrant,07-22-2020,22665.0
Taylor,07-22-2020,947.0
Terrell,07-22-2020,2.0
Terry,07-22-2020,67.0
Throckmorton,07-22-2020,2.0
Titus,07-22-2020,1025.0
Tom Green,07-22-2020,1271.0
Travis,07-22-2020,18394.0
Trinity,07-22-2020,107.0
Tyler,07-22-2020,50.0
Upshur,07-22-2020,142.0
Upton,07-22-2020,13.0
Uvalde,07-22-2020,352.0
Val Verde,07-22-2020,657.0
Van Zandt,07-22-2020,269.0
Victoria,07-22-2020,2578.0
Walker,07-22-2020,2649.0
Waller,07-22-2020,318.0
Ward,07-22-2020,67.0
Washington,07-22-2020,426.0
Webb,07-22-2020,4276.0
Wharton,07-22-2020,446.0
Wheeler,07-22-2020,28.0
Wichita,07-22-2020,764.0
Wilbarger,07-22-2020,27.0
Willacy,07-22-2020,520.0
Williamson,07-22-2020,4981.0
Wilson,07-22-2020,379.0
Winkler,07-22-2020,58.0
Wise,07-22-2020,250.0
Wood,07-22-2020,196.0
Yoakum,07-22-2020,55.0
Young,07-22-2020,81.0
Zapata,07-22-2020,115.0
Zavala,07-22-2020,111.0
Total,07-22-2020,351618.0
Counties Reporting Cases,07-22-2020,250.0
Anderson,07-23-2020,2077.0
Andrews,07-23-2020,215.0
Angelina,07-23-2020,1234.0
Aransas,07-23-2020,114.0
Archer,07-23-2020,13.0
Armstrong,07-23-2020,3.0
Atascosa,07-23-2020,390.0
Austin,07-23-2020,170.0
Bailey,07-23-2020,128.0
Bandera,07-23-2020,56.0
Bastrop,07-23-2020,1110.0
Baylor,07-23-2020,2.0
Bee,07-23-2020,285.0
Bell,07-23-2020,2931.0
Bexar,07-23-2020,28776.0
Blanco,07-23-2020,78.0
Borden,07-23-2020,0.0
Bosque,07-23-2020,95.0
Bowie,07-23-2020,661.0
Brazoria,07-23-2020,5177.0
Brazos,07-23-2020,3522.0
Brewster,07-23-2020,164.0
Briscoe,07-23-2020,9.0
Brooks,07-23-2020,57.0
Brown,07-23-2020,303.0
Burleson,07-23-2020,212.0
Burnet,07-23-2020,379.0
Caldwell,07-23-2020,941.0
Calhoun,07-23-2020,322.0
Callahan,07-23-2020,37.0
Cameron,07-23-2020,6854.0
Camp,07-23-2020,176.0
Carson,07-23-2020,10.0
Cass,07-23-2020,99.0
Castro,07-23-2020,146.0
Chambers,07-23-2020,777.0
Cherokee,07-23-2020,583.0
Childress,07-23-2020,14.0
Clay,07-23-2020,21.0
Cochran,07-23-2020,10.0
Coke,07-23-2020,17.0
Coleman,07-23-2020,8.0
Collin,07-23-2020,5748.0
Collingsworth,07-23-2020,6.0
Colorado,07-23-2020,219.0
Comal,07-23-2020,1415.0
Comanche,07-23-2020,69.0
Concho,07-23-2020,20.0
Cooke,07-23-2020,166.0
Coryell,07-23-2020,490.0
Cottle,07-23-2020,6.0
Crane,07-23-2020,65.0
Crockett,07-23-2020,126.0
Crosby,07-23-2020,37.0
Culberson,07-23-2020,13.0
Dallam,07-23-2020,171.0
Dallas,07-23-2020,43439.0
Dawson,07-23-2020,112.0
Deaf Smith,07-23-2020,491.0
Delta,07-23-2020,12.0
Denton,07-23-2020,5544.0
DeWitt,07-23-2020,442.0
Dickens,07-23-2020,4.0
Dimmit,07-23-2020,72.0
Donley,07-23-2020,37.0
Duval,07-23-2020,110.0
Eastland,07-23-2020,35.0
Ector,07-23-2020,1767.0
Edwards,07-23-2020,20.0
Ellis,07-23-2020,2183.0
El Paso,07-23-2020,12501.0
Erath,07-23-2020,329.0
Falls,07-23-2020,95.0
Fannin,07-23-2020,181.0
Fayette,07-23-2020,270.0
Fisher,07-23-2020,23.0
Floyd,07-23-2020,63.0
Foard,07-23-2020,1.0
Fort Bend,07-23-2020,6239.0
Franklin,07-23-2020,71.0
Freestone,07-23-2020,119.0
Frio,07-23-2020,413.0
Gaines,07-23-2020,77.0
Galveston,07-23-2020,7663.0
Garza,07-23-2020,88.0
Gillespie,07-23-2020,143.0
Glasscock,07-23-2020,6.0
Goliad,07-23-2020,59.0
Gonzales,07-23-2020,537.0
Gray,07-23-2020,141.0
Grayson,07-23-2020,898.0
Gregg,07-23-2020,1147.0
Grimes,07-23-2020,788.0
Guadalupe,07-23-2020,1458.0
Hale,07-23-2020,1032.0
Hall,07-23-2020,4.0
Hamilton,07-23-2020,49.0
Hansford,07-23-2020,45.0
Hardeman,07-23-2020,10.0
Hardin,07-23-2020,636.0
Harris,07-23-2020,59924.0
Harrison,07-23-2020,540.0
Hartley,07-23-2020,74.0
Haskell,07-23-2020,25.0
Hays,07-23-2020,4045.0
Hemphill,07-23-2020,28.0
Henderson,07-23-2020,466.0
Hidalgo,07-23-2020,13776.0
Hill,07-23-2020,232.0
Hockley,07-23-2020,145.0
Hood,07-23-2020,291.0
Hopkins,07-23-2020,142.0
Houston,07-23-2020,229.0
Howard,07-23-2020,113.0
Hudspeth,07-23-2020,18.0
Hunt,07-23-2020,908.0
Hutchinson,07-23-2020,100.0
Irion,07-23-2020,5.0
Jack,07-23-2020,23.0
Jackson,07-23-2020,171.0
Jasper,07-23-2020,97.0
Jeff Davis,07-23-2020,7.0
Jefferson,07-23-2020,4697.0
Jim Hogg,07-23-2020,44.0
Jim Wells,07-23-2020,466.0
Johnson,07-23-2020,1133.0
Jones,07-23-2020,652.0
Karnes,07-23-2020,181.0
Kaufman,07-23-2020,1363.0
Kendall,07-23-2020,131.0
Kenedy,07-23-2020,3.0
Kent,07-23-2020,2.0
Kerr,07-23-2020,295.0
Kimble,07-23-2020,13.0
King,07-23-2020,0.0
Kinney,07-23-2020,14.0
Kleberg,07-23-2020,284.0
Knox,07-23-2020,18.0
Lamar,07-23-2020,523.0
Lamb,07-23-2020,157.0
Lampasas,07-23-2020,65.0
La Salle,07-23-2020,347.0
Lavaca,07-23-2020,525.0
Lee,07-23-2020,128.0
Leon,07-23-2020,127.0
Liberty,07-23-2020,700.0
Limestone,07-23-2020,139.0
Lipscomb,07-23-2020,12.0
Live Oak,07-23-2020,106.0
Llano,07-23-2020,71.0
Loving,07-23-2020,0.0
Lubbock,07-23-2020,4769.0
Lynn,07-23-2020,57.0
McCulloch,07-23-2020,33.0
McLennan,07-23-2020,3688.0
McMullen,07-23-2020,6.0
Madison,07-23-2020,229.0
Marion,07-23-2020,113.0
Martin,07-23-2020,38.0
Mason,07-23-2020,38.0
Matagorda,07-23-2020,523.0
Maverick,07-23-2020,1283.0
Medina,07-23-2020,527.0
Menard,07-23-2020,16.0
Midland,07-23-2020,1249.0
Milam,07-23-2020,260.0
Mills,07-23-2020,11.0
Mitchell,07-23-2020,34.0
Montague,07-23-2020,39.0
Montgomery,07-23-2020,5294.0
Moore,07-23-2020,967.0
Morris,07-23-2020,70.0
Motley,07-23-2020,3.0
Nacogdoches,07-23-2020,810.0
Navarro,07-23-2020,637.0
Newton,07-23-2020,32.0
Nolan,07-23-2020,110.0
Nueces,07-23-2020,9607.0
Ochiltree,07-23-2020,63.0
Oldham,07-23-2020,12.0
Orange,07-23-2020,813.0
Palo Pinto,07-23-2020,119.0
Panola,07-23-2020,253.0
Parker,07-23-2020,896.0
Parmer,07-23-2020,284.0
Pecos,07-23-2020,188.0
Polk,07-23-2020,533.0
Potter,07-23-2020,3294.0
Presidio,07-23-2020,32.0
Rains,07-23-2020,32.0
Randall,07-23-2020,1394.0
Reagan,07-23-2020,53.0
Real,07-23-2020,63.0
Red River,07-23-2020,129.0
Reeves,07-23-2020,103.0
Refugio,07-23-2020,123.0
Roberts,07-23-2020,6.0
Robertson,07-23-2020,186.0
Rockwall,07-23-2020,622.0
Runnels,07-23-2020,53.0
Rusk,07-23-2020,292.0
Sabine,07-23-2020,39.0
San Augustine,07-23-2020,142.0
San Jacinto,07-23-2020,130.0
San Patricio,07-23-2020,557.0
San Saba,07-23-2020,15.0
Schleicher,07-23-2020,33.0
Scurry,07-23-2020,376.0
Shackelford,07-23-2020,15.0
Shelby,07-23-2020,335.0
Sherman,07-23-2020,35.0
Smith,07-23-2020,2006.0
Somervell,07-23-2020,39.0
Starr,07-23-2020,1519.0
Stephens,07-23-2020,18.0
Sterling,07-23-2020,0.0
Stonewall,07-23-2020,4.0
Sutton,07-23-2020,48.0
Swisher,07-23-2020,69.0
Tarrant,07-23-2020,23536.0
Taylor,07-23-2020,960.0
Terrell,07-23-2020,2.0
Terry,07-23-2020,71.0
Throckmorton,07-23-2020,2.0
Titus,07-23-2020,1029.0
Tom Green,07-23-2020,1317.0
Travis,07-23-2020,18696.0
Trinity,07-23-2020,115.0
Tyler,07-23-2020,51.0
Upshur,07-23-2020,144.0
Upton,07-23-2020,14.0
Uvalde,07-23-2020,374.0
Val Verde,07-23-2020,657.0
Van Zandt,07-23-2020,281.0
Victoria,07-23-2020,2681.0
Walker,07-23-2020,2661.0
Waller,07-23-2020,332.0
Ward,07-23-2020,75.0
Washington,07-23-2020,435.0
Webb,07-23-2020,4472.0
Wharton,07-23-2020,453.0
Wheeler,07-23-2020,28.0
Wichita,07-23-2020,795.0
Wilbarger,07-23-2020,28.0
Willacy,07-23-2020,535.0
Williamson,07-23-2020,5071.0
Wilson,07-23-2020,385.0
Winkler,07-23-2020,63.0
Wise,07-23-2020,265.0
Wood,07-23-2020,205.0
Yoakum,07-23-2020,61.0
Young,07-23-2020,85.0
Zapata,07-23-2020,116.0
Zavala,07-23-2020,128.0
Total,07-23-2020,361125.0
Counties Reporting Cases,07-23-2020,250.0
Anderson,07-24-2020,2116.0
Andrews,07-24-2020,219.0
Angelina,07-24-2020,1383.0
Aransas,07-24-2020,116.0
Archer,07-24-2020,13.0
Armstrong,07-24-2020,4.0
Atascosa,07-24-2020,391.0
Austin,07-24-2020,170.0
Bailey,07-24-2020,130.0
Bandera,07-24-2020,66.0
Bastrop,07-24-2020,1142.0
Baylor,07-24-2020,3.0
Bee,07-24-2020,369.0
Bell,07-24-2020,2990.0
Bexar,07-24-2020,29492.0
Blanco,07-24-2020,80.0
Borden,07-24-2020,0.0
Bosque,07-24-2020,96.0
Bowie,07-24-2020,677.0
Brazoria,07-24-2020,5277.0
Brazos,07-24-2020,3571.0
Brewster,07-24-2020,164.0
Briscoe,07-24-2020,10.0
Brooks,07-24-2020,58.0
Brown,07-24-2020,311.0
Burleson,07-24-2020,217.0
Burnet,07-24-2020,387.0
Caldwell,07-24-2020,965.0
Calhoun,07-24-2020,373.0
Callahan,07-24-2020,38.0
Cameron,07-24-2020,7162.0
Camp,07-24-2020,177.0
Carson,07-24-2020,10.0
Cass,07-24-2020,105.0
Castro,07-24-2020,147.0
Chambers,07-24-2020,794.0
Cherokee,07-24-2020,610.0
Childress,07-24-2020,16.0
Clay,07-24-2020,24.0
Cochran,07-24-2020,10.0
Coke,07-24-2020,18.0
Coleman,07-24-2020,8.0
Collin,07-24-2020,5571.0
Collingsworth,07-24-2020,6.0
Colorado,07-24-2020,221.0
Comal,07-24-2020,1460.0
Comanche,07-24-2020,70.0
Concho,07-24-2020,22.0
Cooke,07-24-2020,169.0
Coryell,07-24-2020,518.0
Cottle,07-24-2020,6.0
Crane,07-24-2020,65.0
Crockett,07-24-2020,136.0
Crosby,07-24-2020,42.0
Culberson,07-24-2020,14.0
Dallam,07-24-2020,173.0
Dallas,07-24-2020,44087.0
Dawson,07-24-2020,122.0
Deaf Smith,07-24-2020,499.0
Delta,07-24-2020,12.0
Denton,07-24-2020,5723.0
DeWitt,07-24-2020,443.0
Dickens,07-24-2020,4.0
Dimmit,07-24-2020,82.0
Donley,07-24-2020,38.0
Duval,07-24-2020,114.0
Eastland,07-24-2020,38.0
Ector,07-24-2020,1767.0
Edwards,07-24-2020,20.0
Ellis,07-24-2020,2216.0
El Paso,07-24-2020,12750.0
Erath,07-24-2020,341.0
Falls,07-24-2020,98.0
Fannin,07-24-2020,181.0
Fayette,07-24-2020,275.0
Fisher,07-24-2020,23.0
Floyd,07-24-2020,64.0
Foard,07-24-2020,2.0
Fort Bend,07-24-2020,6352.0
Franklin,07-24-2020,77.0
Freestone,07-24-2020,122.0
Frio,07-24-2020,421.0
Gaines,07-24-2020,86.0
Galveston,07-24-2020,7794.0
Garza,07-24-2020,90.0
Gillespie,07-24-2020,152.0
Glasscock,07-24-2020,6.0
Goliad,07-24-2020,64.0
Gonzales,07-24-2020,567.0
Gray,07-24-2020,149.0
Grayson,07-24-2020,915.0
Gregg,07-24-2020,1162.0
Grimes,07-24-2020,796.0
Guadalupe,07-24-2020,1485.0
Hale,07-24-2020,1049.0
Hall,07-24-2020,5.0
Hamilton,07-24-2020,51.0
Hansford,07-24-2020,47.0
Hardeman,07-24-2020,10.0
Hardin,07-24-2020,660.0
Harris,07-24-2020,61416.0
Harrison,07-24-2020,558.0
Hartley,07-24-2020,78.0
Haskell,07-24-2020,28.0
Hays,07-24-2020,4091.0
Hemphill,07-24-2020,33.0
Henderson,07-24-2020,490.0
Hidalgo,07-24-2020,14589.0
Hill,07-24-2020,242.0
Hockley,07-24-2020,151.0
Hood,07-24-2020,294.0
Hopkins,07-24-2020,144.0
Houston,07-24-2020,234.0
Howard,07-24-2020,116.0
Hudspeth,07-24-2020,18.0
Hunt,07-24-2020,922.0
Hutchinson,07-24-2020,105.0
Irion,07-24-2020,6.0
Jack,07-24-2020,23.0
Jackson,07-24-2020,194.0
Jasper,07-24-2020,110.0
Jeff Davis,07-24-2020,7.0
Jefferson,07-24-2020,4772.0
Jim Hogg,07-24-2020,44.0
Jim Wells,07-24-2020,472.0
Johnson,07-24-2020,1179.0
Jones,07-24-2020,631.0
Karnes,07-24-2020,203.0
Kaufman,07-24-2020,1386.0
Kendall,07-24-2020,136.0
Kenedy,07-24-2020,3.0
Kent,07-24-2020,2.0
Kerr,07-24-2020,318.0
Kimble,07-24-2020,13.0
King,07-24-2020,0.0
Kinney,07-24-2020,14.0
Kleberg,07-24-2020,284.0
Knox,07-24-2020,44.0
Lamar,07-24-2020,530.0
Lamb,07-24-2020,165.0
Lampasas,07-24-2020,68.0
La Salle,07-24-2020,351.0
Lavaca,07-24-2020,538.0
Lee,07-24-2020,134.0
Leon,07-24-2020,126.0
Liberty,07-24-2020,712.0
Limestone,07-24-2020,140.0
Lipscomb,07-24-2020,14.0
Live Oak,07-24-2020,109.0
Llano,07-24-2020,72.0
Loving,07-24-2020,0.0
Lubbock,07-24-2020,4880.0
Lynn,07-24-2020,59.0
McCulloch,07-24-2020,34.0
McLennan,07-24-2020,3782.0
McMullen,07-24-2020,6.0
Madison,07-24-2020,234.0
Marion,07-24-2020,114.0
Martin,07-24-2020,41.0
Mason,07-24-2020,38.0
Matagorda,07-24-2020,532.0
Maverick,07-24-2020,1390.0
Medina,07-24-2020,538.0
Menard,07-24-2020,16.0
Midland,07-24-2020,1330.0
Milam,07-24-2020,262.0
Mills,07-24-2020,12.0
Mitchell,07-24-2020,38.0
Montague,07-24-2020,43.0
Montgomery,07-24-2020,5444.0
Moore,07-24-2020,968.0
Morris,07-24-2020,70.0
Motley,07-24-2020,3.0
Nacogdoches,07-24-2020,835.0
Navarro,07-24-2020,655.0
Newton,07-24-2020,37.0
Nolan,07-24-2020,122.0
Nueces,07-24-2020,9961.0
Ochiltree,07-24-2020,68.0
Oldham,07-24-2020,12.0
Orange,07-24-2020,826.0
Palo Pinto,07-24-2020,131.0
Panola,07-24-2020,255.0
Parker,07-24-2020,808.0
Parmer,07-24-2020,288.0
Pecos,07-24-2020,194.0
Polk,07-24-2020,592.0
Potter,07-24-2020,3340.0
Presidio,07-24-2020,32.0
Rains,07-24-2020,35.0
Randall,07-24-2020,1424.0
Reagan,07-24-2020,53.0
Real,07-24-2020,70.0
Red River,07-24-2020,131.0
Reeves,07-24-2020,104.0
Refugio,07-24-2020,125.0
Roberts,07-24-2020,6.0
Robertson,07-24-2020,191.0
Rockwall,07-24-2020,625.0
Runnels,07-24-2020,65.0
Rusk,07-24-2020,288.0
Sabine,07-24-2020,40.0
San Augustine,07-24-2020,147.0
San Jacinto,07-24-2020,135.0
San Patricio,07-24-2020,624.0
San Saba,07-24-2020,18.0
Schleicher,07-24-2020,33.0
Scurry,07-24-2020,383.0
Shackelford,07-24-2020,16.0
Shelby,07-24-2020,343.0
Sherman,07-24-2020,35.0
Smith,07-24-2020,2058.0
Somervell,07-24-2020,45.0
Starr,07-24-2020,1559.0
Stephens,07-24-2020,21.0
Sterling,07-24-2020,0.0
Stonewall,07-24-2020,4.0
Sutton,07-24-2020,49.0
Swisher,07-24-2020,72.0
Tarrant,07-24-2020,23967.0
Taylor,07-24-2020,976.0
Terrell,07-24-2020,2.0
Terry,07-24-2020,86.0
Throckmorton,07-24-2020,2.0
Titus,07-24-2020,1044.0
Tom Green,07-24-2020,1383.0
Travis,07-24-2020,18939.0
Trinity,07-24-2020,117.0
Tyler,07-24-2020,57.0
Upshur,07-24-2020,149.0
Upton,07-24-2020,13.0
Uvalde,07-24-2020,399.0
Val Verde,07-24-2020,657.0
Van Zandt,07-24-2020,286.0
Victoria,07-24-2020,2805.0
Walker,07-24-2020,2685.0
Waller,07-24-2020,335.0
Ward,07-24-2020,74.0
Washington,07-24-2020,438.0
Webb,07-24-2020,4699.0
Wharton,07-24-2020,472.0
Wheeler,07-24-2020,29.0
Wichita,07-24-2020,800.0
Wilbarger,07-24-2020,31.0
Willacy,07-24-2020,542.0
Williamson,07-24-2020,5145.0
Wilson,07-24-2020,392.0
Winkler,07-24-2020,63.0
Wise,07-24-2020,266.0
Wood,07-24-2020,225.0
Yoakum,07-24-2020,63.0
Young,07-24-2020,92.0
Zapata,07-24-2020,116.0
Zavala,07-24-2020,138.0
Total,07-24-2020,369826.0
Counties Reporting Cases,07-24-2020,250.0
Anderson,07-25-2020,2140.0
Andrews,07-25-2020,225.0
Angelina,07-25-2020,1405.0
Aransas,07-25-2020,123.0
Archer,07-25-2020,15.0
Armstrong,07-25-2020,4.0
Atascosa,07-25-2020,393.0
Austin,07-25-2020,181.0
Bailey,07-25-2020,132.0
Bandera,07-25-2020,71.0
Bastrop,07-25-2020,1190.0
Baylor,07-25-2020,5.0
Bee,07-25-2020,369.0
Bell,07-25-2020,2990.0
Bexar,07-25-2020,29826.0
Blanco,07-25-2020,85.0
Borden,07-25-2020,0.0
Bosque,07-25-2020,103.0
Bowie,07-25-2020,689.0
Brazoria,07-25-2020,5299.0
Brazos,07-25-2020,3635.0
Brewster,07-25-2020,176.0
Briscoe,07-25-2020,10.0
Brooks,07-25-2020,65.0
Brown,07-25-2020,311.0
Burleson,07-25-2020,217.0
Burnet,07-25-2020,395.0
Caldwell,07-25-2020,993.0
Calhoun,07-25-2020,393.0
Callahan,07-25-2020,38.0
Cameron,07-25-2020,7846.0
Camp,07-25-2020,184.0
Carson,07-25-2020,10.0
Cass,07-25-2020,134.0
Castro,07-25-2020,147.0
Chambers,07-25-2020,812.0
Cherokee,07-25-2020,638.0
Childress,07-25-2020,20.0
Clay,07-25-2020,25.0
Cochran,07-25-2020,11.0
Coke,07-25-2020,32.0
Coleman,07-25-2020,9.0
Collin,07-25-2020,5682.0
Collingsworth,07-25-2020,6.0
Colorado,07-25-2020,225.0
Comal,07-25-2020,1539.0
Comanche,07-25-2020,82.0
Concho,07-25-2020,22.0
Cooke,07-25-2020,172.0
Coryell,07-25-2020,525.0
Cottle,07-25-2020,7.0
Crane,07-25-2020,65.0
Crockett,07-25-2020,135.0
Crosby,07-25-2020,46.0
Culberson,07-25-2020,14.0
Dallam,07-25-2020,173.0
Dallas,07-25-2020,44746.0
Dawson,07-25-2020,122.0
Deaf Smith,07-25-2020,510.0
Delta,07-25-2020,12.0
Denton,07-25-2020,5915.0
DeWitt,07-25-2020,501.0
Dickens,07-25-2020,4.0
Dimmit,07-25-2020,87.0
Donley,07-25-2020,38.0
Duval,07-25-2020,119.0
Eastland,07-25-2020,39.0
Ector,07-25-2020,1900.0
Edwards,07-25-2020,22.0
Ellis,07-25-2020,2268.0
El Paso,07-25-2020,12971.0
Erath,07-25-2020,355.0
Falls,07-25-2020,103.0
Fannin,07-25-2020,186.0
Fayette,07-25-2020,281.0
